"","region","gender","age","education","l2501","l2502","l2503","l2504","l2505","l2506","l2507","l2508","l2509","l2510","l2511","l2512","l2513","l2514","l2515"
"5614",1,2,1954,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5615",1,2,1949,7,5,5,5,5,5,1,5,1,5,1,5,4,5,5,5
"5616",1,1,1954,6,2,5,5,5,5,5,5,4,5,2,8,2,5,5,5
"5617",1,2,1978,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5618",1,2,1970,4,8,5,5,5,5,5,5,5,5,4,5,5,5,5,5
"5619",1,1,1978,10,4,3,4,4,4,3,4,2,4,2,4,2,4,3,4
"5620",1,2,1969,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5621",1,1,1953,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5622",1,1,1937,7,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"5623",1,2,1951,4,4,4,4,4,4,4,4,4,4,4,8,4,4,4,4
"5624",1,2,1965,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5625",1,1,1973,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5626",1,1,1956,4,4,4,5,4,4,5,5,5,5,5,5,5,5,5,4
"5627",1,1,1988,11,1,1,5,5,5,1,5,1,5,1,5,2,1,1,5
"5628",1,2,1958,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5629",1,2,1963,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5630",1,1,1954,12,3,4,4,4,4,4,4,3,4,4,4,3,4,4,4
"5631",1,2,1950,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5632",1,2,1973,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5633",1,1,1958,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5634",1,1,1945,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5635",1,1,1976,13,2,1,2,5,5,1,5,1,5,1,1,1,5,1,1
"5636",1,2,1991,6,4,2,4,2,4,2,4,2,4,4,4,2,4,4,2
"5637",1,1,1990,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5638",1,1,1986,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5639",2,1,1970,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5640",2,1,1979,7,2,2,3,3,5,4,4,1,4,1,4,2,4,3,5
"5641",2,2,1946,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5642",2,1,1975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5643",2,1,1943,4,3,3,3,3,4,8,8,8,8,8,8,8,8,8,8
"5644",2,2,1978,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5645",2,1,1979,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5646",2,1,1974,4,2,5,5,2,5,1,5,1,1,1,5,1,5,1,5
"5647",2,1,1965,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5648",2,2,1943,1,8,8,4,8,4,8,8,8,8,8,8,8,4,8,8
"5649",2,2,1990,4,4,2,4,4,4,3,4,2,4,3,4,2,5,4,4
"5650",2,2,1965,1,4,2,4,2,4,2,4,2,8,2,4,8,5,4,4
"5651",2,1,1952,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5652",2,1,1943,3,3,4,4,3,3,3,8,8,8,4,4,2,4,3,4
"5653",2,2,1958,1,4,4,4,8,4,4,8,8,8,8,8,2,2,8,1
"5654",2,1,1950,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5655",2,2,1981,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5656",2,2,1974,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5657",2,1,1947,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5658",2,2,1987,10,8,8,4,8,8,8,8,8,8,8,1,1,1,8,1
"5659",2,2,1947,4,8,2,5,5,5,5,5,2,5,2,5,1,5,5,5
"5660",2,1,1962,6,4,2,5,4,4,2,5,2,2,2,4,2,2,4,4
"5661",2,1,1985,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5662",2,1,1946,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5663",2,1,1948,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"5664",1,1,1961,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5665",1,2,1958,9,3,2,4,2,4,2,3,2,4,3,4,3,3,3,3
"5666",1,2,1938,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5667",1,2,1960,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5668",1,1,1991,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5669",1,1,1957,6,5,2,4,4,5,2,4,2,5,2,5,2,5,2,4
"5670",1,2,1986,4,4,1,4,3,4,3,3,3,4,2,2,2,4,2,3
"5671",1,1,1970,11,2,3,4,4,4,3,8,4,4,8,4,2,5,1,8
"5672",1,2,1974,9,8,1,5,5,4,8,8,1,5,1,5,8,4,4,5
"5673",1,2,1957,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5674",1,1,1968,6,4,2,4,3,4,2,4,2,4,3,4,2,4,4,4
"5675",1,2,1965,6,4,1,3,4,4,3,3,8,5,8,4,1,5,3,3
"5676",1,2,1976,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5677",1,1,1965,9,4,4,4,4,4,2,4,2,4,2,4,4,4,4,4
"5678",1,2,1970,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5679",1,2,1972,9,4,8,4,8,5,1,5,1,4,2,2,8,2,8,4
"5680",1,2,1943,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5681",1,2,1991,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5682",1,2,1970,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5683",1,2,1970,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5684",1,1,1947,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5685",1,2,1988,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5686",1,2,1964,9,4,4,4,4,3,4,4,4,4,2,4,4,4,2,4
"5687",2,1,1940,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"5688",2,1,1977,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5689",2,1,1982,4,4,2,4,3,4,2,4,2,3,2,4,2,4,3,4
"5690",2,1,1971,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5691",2,1,1981,4,2,1,5,4,4,2,5,1,4,2,5,2,5,4,5
"5692",2,1,1986,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5693",2,1,1955,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5694",2,1,1984,4,4,2,4,3,4,2,5,3,4,4,4,3,4,3,4
"5695",2,2,1979,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5696",2,2,1968,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5697",2,2,1988,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5698",2,2,1966,4,2,8,8,8,8,8,3,8,8,8,8,8,8,8,8
"5699",2,2,1956,3,8,8,8,4,8,8,8,8,8,8,8,8,4,8,8
"5700",2,1,1972,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5701",2,1,1982,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5702",2,2,1931,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5703",2,2,1984,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5704",2,2,1966,3,8,8,8,8,4,8,8,8,8,8,8,8,4,8,8
"5705",2,2,1946,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5706",2,1,1956,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5707",2,2,1964,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5708",2,1,1964,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5709",2,2,1968,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5710",2,1,1962,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5711",2,1,1954,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5712",2,1,1970,4,8,8,8,4,8,8,4,8,4,8,8,8,4,8,8
"5713",2,2,1950,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5714",2,1,1985,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5715",2,1,1957,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5716",2,2,1980,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5717",2,1,1953,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5718",2,1,1958,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5719",2,1,1937,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5720",2,1,1949,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5721",2,1,1960,3,8,8,4,8,4,8,4,8,8,8,8,8,8,8,8
"5722",2,1,1991,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5723",2,1,1980,4,4,3,4,3,4,2,4,2,4,3,4,3,4,3,3
"5724",2,2,1969,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5725",2,2,1964,4,3,3,3,4,4,3,3,8,3,3,4,3,3,3,3
"5726",2,1,1982,4,3,3,3,3,3,8,3,3,8,8,3,3,3,8,3
"5727",2,2,1958,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5728",2,1,1963,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5729",2,2,1965,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5730",2,1,1954,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5731",2,2,1959,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5732",2,1,1961,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5733",2,1,1959,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5734",2,1,1957,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5735",2,2,1955,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5736",2,1,1954,3,8,8,4,4,8,3,3,8,8,8,8,8,8,8,8
"5737",2,1,1969,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5738",2,1,1942,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5739",2,2,1955,1,8,8,4,8,4,8,4,8,8,8,8,8,4,8,8
"5740",2,1,1948,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5741",2,2,1975,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5742",2,2,1966,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5743",2,2,1972,1,4,3,5,3,3,2,5,1,3,2,2,1,4,3,4
"5744",2,2,1962,3,3,3,3,3,4,3,4,3,3,3,4,3,3,3,3
"5745",2,1,1987,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5746",2,1,1957,4,4,3,4,3,4,2,4,2,5,1,4,2,4,3,4
"5747",2,1,1977,3,5,2,4,3,4,2,4,2,5,3,4,2,4,3,3
"5748",2,1,1964,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5749",2,2,1974,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5750",2,1,1950,1,3,3,3,3,3,3,4,3,4,3,4,3,3,3,3
"5751",2,1,1989,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5752",2,2,1950,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5753",2,2,1963,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5754",2,2,1960,3,4,4,2,4,4,4,4,4,3,3,4,4,2,3,3
"5755",2,1,1967,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5756",2,2,1980,1,4,3,3,3,4,2,4,2,4,2,5,1,4,3,4
"5757",2,2,1990,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5758",2,1,1960,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5759",2,1,1975,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5760",2,2,1963,3,4,2,4,3,4,1,4,2,5,3,4,2,4,3,3
"5761",2,2,1985,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5762",2,2,1971,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5763",2,2,1946,3,3,3,3,3,3,3,3,8,3,8,3,8,3,8,8
"5764",2,2,1970,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5765",2,1,1953,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5766",2,1,1967,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5767",2,1,1973,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5768",2,1,1961,3,4,2,4,4,4,2,4,2,4,2,4,4,4,2,4
"5769",2,1,1933,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5770",2,1,1990,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5771",2,2,1989,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5772",2,2,1961,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5773",2,1,1974,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5774",2,1,1941,1,4,3,3,3,3,8,8,8,4,8,4,3,3,3,3
"5775",2,2,1966,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5776",2,2,1968,3,3,3,3,3,3,3,4,3,4,3,3,3,4,3,3
"5777",2,2,1965,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5778",2,2,1972,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5779",2,1,1990,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5780",2,1,1979,4,1,2,8,8,8,3,3,8,8,8,8,8,8,8,8
"5781",2,1,1948,3,1,2,8,3,8,3,3,8,8,8,8,8,8,8,8
"5782",2,2,1967,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5783",2,2,1968,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5784",2,1,1979,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5785",2,2,1963,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5786",2,1,1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5787",2,1,1985,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5788",2,2,1966,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5789",2,2,1955,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5790",2,1,1974,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5791",2,1,1969,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5792",2,1,1965,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5793",2,1,1964,4,4,8,4,2,4,3,2,2,4,3,4,2,4,2,4
"5794",2,2,1942,3,8,8,8,3,4,8,5,8,4,2,3,8,3,4,8
"5795",2,1,1958,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5796",2,2,1975,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5797",2,1,1966,3,4,5,8,4,8,3,3,8,3,2,8,8,3,4,3
"5798",2,1,1954,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5799",2,2,1977,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5800",2,1,1962,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5801",2,2,1973,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5802",2,2,1949,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5803",2,1,1960,3,8,3,4,3,4,2,4,8,4,8,4,2,3,8,8
"5804",2,1,1971,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5805",2,1,1963,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5806",2,1,1972,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5807",2,2,1966,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5808",2,2,1960,3,4,3,4,8,4,4,2,8,3,2,4,3,2,4,3
"5809",2,2,1938,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5810",2,1,1975,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5811",2,1,1962,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5812",2,2,1972,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5813",2,2,1959,1,4,4,3,2,4,2,2,2,4,2,4,3,4,2,4
"5814",2,1,1945,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5815",2,2,1960,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5816",2,1,1945,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5817",2,2,1972,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5818",2,1,1933,1,8,8,4,8,8,8,4,8,3,8,8,3,8,8,2
"5819",2,2,1970,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5820",2,2,1972,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5821",2,1,1952,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5822",2,2,1970,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5823",2,1,1949,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5824",2,2,1954,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5825",2,2,1952,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5826",2,1,1957,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5827",2,2,1938,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5828",2,2,1958,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5829",2,1,1949,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5830",2,1,1970,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5831",2,2,1973,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5832",2,1,1988,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5833",2,2,1958,1,3,4,3,4,4,3,3,3,4,4,2,2,4,3,8
"5834",2,2,1951,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5835",2,1,1980,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5836",2,1,1980,7,8,2,4,8,4,2,4,8,8,8,4,2,8,8,8
"5837",2,2,1959,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5838",2,2,1984,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5839",2,1,1955,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5840",2,2,1955,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5841",2,2,1971,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5842",2,1,1966,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5843",2,2,1953,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5844",2,2,1980,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5845",2,1,1968,5,8,8,4,8,4,2,4,2,4,2,4,2,4,8,8
"5846",2,2,1964,4,3,3,4,2,4,3,2,2,4,2,4,2,3,2,4
"5847",2,1,1962,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5848",2,2,1957,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5849",2,1,1974,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5850",2,2,1954,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5851",2,1,1949,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5852",2,2,1971,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5853",2,2,1970,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5854",2,1,1970,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5855",2,2,1941,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5856",2,1,1951,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5857",2,2,1983,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5858",2,2,1957,3,4,4,3,4,5,5,5,3,5,4,3,1,2,3,3
"5859",2,2,1962,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5860",2,2,1952,3,4,3,4,8,4,3,4,3,3,8,8,3,4,2,4
"5861",2,2,1956,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5862",2,1,1962,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5863",2,2,1940,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5864",2,2,1964,3,3,3,4,3,3,8,8,8,8,8,8,3,8,8,8
"5865",2,1,1972,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5866",2,1,1966,4,4,8,8,8,4,4,3,3,8,3,8,8,3,2,8
"5867",2,2,1975,4,3,4,3,4,5,4,5,3,4,8,3,8,4,3,5
"5868",2,2,1958,3,8,4,4,4,4,8,8,8,8,8,8,8,8,8,8
"5869",2,2,1964,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5870",2,1,1949,6,4,4,4,2,4,4,2,4,5,3,4,2,4,3,4
"5871",2,2,1988,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5872",2,1,1986,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5873",2,1,1984,6,4,2,4,2,4,2,3,3,4,3,4,2,4,3,8
